,batch,file_name,embed_code,video_title,description,interest,alarm,confusion,understanding,frustration,relief,sorrow,joy,anger,gratitude,fear,hope,boredom,surprise,disgust,desire
814,2,anim speedtap wait medium 02,C1QupqMOeA8,819,he raised one eye and kind of looked around.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
815,2,anim speedtap wait long,o0mlGKBv5nM,820,He looked like he glitched out and then looked both ways.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
816,2,anim speedtap tap 03,Ct_NaN3D7Yk,821,He lifted his lifter up and looked under it.,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
817,2,anim speedtap tap 02,b7bTaaWwinU,822,He lifted his lifter up and closed his eyes a bit so they were small.,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
818,2,anim speedtap startdriving 01,Z2cP8D0Oz0I,824,He half blinked once.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
819,2,anim speedtap playeryes 01,zGjQ5W_1pR8,825,He moved his head up slightly and his eeys bounced around his head a bit.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
820,2,anim speedtap playerno 01,ZGLC--N5ayI,826,He backed away and his eyes got small.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
821,2,anim speedtap player idle 01,lao7N-j-7ls,827,Head looks down,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
822,2,anim speedtap loseround intensity02 02,K4lDACUayso,828,"Backwards march, looks up.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
823,2,anim speedtap loseround intensity02 01,BjjkDDbTZ9I,829,"Backward movement, lifts appendage.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
824,2,anim speedtap loseround intensity01 01,cOoD4QvNHmM,830,"Backward movement, lifts appendage.",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
825,2,anim speedtap losehand 03,ruz5eafdzCM,831,Lifts appendage.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
826,2,anim speedtap losehand 02,bT5D42Ic6q8,832,Lifts appendage quickly.,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
827,2,anim speedtap losehand 01,MnNEzGPTd4E,833,Lifts appendage quickly and makes sound that ends on lower note than it begins.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
828,2,anim speedtap losegame intensity03 03,t3nDpEhX-g0,834,"Backwards move, quickly lifts appendage. Repeats action before moving left.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
829,2,anim speedtap losegame intensity03 02,euIxt_ZIyV4,835,"Backward movement, looks up, lifts appendage and shakes before moving backwards again.",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
830,2,anim speedtap losegame intensity02 03,IZfbnoVzhlk,837,"It raises its arms up angrily and waves them around, slowly lowering them eventually and turns right 90 degrees.",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
831,2,anim speedtap losegame intensity02 02,YDX-mnjKPGw,838,"It slams its arms to the ground, moving backwards, and squinting its eyes.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
832,2,anim speedtap losegame intensity02 01,Ta7TRNwX5PI,839,"It wakes up and slowly backs up, moving its arms slowly up and down while making a depressed sound.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
833,2,anim speedtap lookatplayer,m1y22TZCes4,840,It looks down.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
834,2,anim speedtap look4block 01,K4mk4NzB3nA,841,"It looks around and moves slightly to the right, touching the ground with its arms.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
835,2,anim speedtap idle 02,sg7lyYmBNHY,842,It looks down.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
836,2,anim speedtap idle 01,4nhZJuTcQck,843,It raises its arms all the way up.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
837,2,anim speedtap getout 01,QOXbUzUnW_M,844,It blinks and looks around.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
838,2,anim speedtap foundblock 01,X0oWVwemO3I,845,It nods and makes a chirp.,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
839,2,anim speedtap findsplayer 01,QFbDgdvjIjs,846,Its eyes blink and it makes a sound.,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
840,2,anim speedtap enddriving 01,o9hr65G1-Sk,847,Robot moves a bit while making sound,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
841,2,anim speedtap drivingloop 02,JEDyYswJXSQ,848,Robot stays still but makes hissing sound while moving its head,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
842,2,anim speedtap drivingloop 01,WT2-lFbHTu4,849,Robot stays still but moves its head lights sideways,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
843,2,anim speedtap ask2play 01,totJuXGX09k,850,Robot flaps its arms on the floor,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
844,2,anim sparking success 02,QP1ugR4evFY,851,Robot flaps its arms a couple of times on the floor,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
845,2,anim sparking success 01,-7mRz4KFuk0,852,Robot shakes while raising its arms,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
846,2,anim sparking idle 03,5yhFGT2SFcQ,853,Robot moves sideways while making a hissing sound,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
847,2,anim sparking idle 02,5L9POPPwhM4,854,Robot moves sideways while making a hissing sound,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
848,2,anim sparking idle 01,YUoaIuniz3M,855,Robot moves sideways in a slow manner while making a hissing sound,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
849,2,anim sparking getout 01,B0CyfjvlAyM,856,Robot moves sideways in a somewhat quick way while making a hissing sound,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
850,2,anim sparking getin 01,7NSJeu9jNDk,857,It looks around slightly to the right while making a sound.,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
851,2,anim sparking fail 01,9w1bngiYAds,858,It moves its arms while looking left and making a faint chirp.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
852,2,anim sparking earnsparks 01,UQosHJRqvaQ,859,"It moves back, looks up, quickly raises and lowers its arms while making some sounds.",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
853,2,anim sparking driving stop 01,7FYY0JYMgpg,860,It looks down and makes a faint sound.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
854,2,anim sparking driving start 01,x_lW6CD6Btk,861,It looks down and sighs.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
855,2,anim sparking driving loop 03,v7mwTy7ma7Y,862,"It squints and looks down, making a small sound.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
856,2,anim sparking driving loop 02,bnjNNV534ag,863,"It squints and looks down then back up slightly, opening its eyes fully.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
857,2,anim sparking driving loop 01,9M4FHZHj-rM,864,"It squints, looks down and around, then opens its eyes fully with a small sound.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
858,2,anim sdk speak 01,Lj2abjwJPXg,865,It looks around faintly.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
859,2,soundTestAnim,No_x-KZToro,866,It beeps a high pitched tone.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
860,2,ANIMATION TEST,1wb_9vn58bM,867,"Robot blinks, and moves arms.",1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
861,2,anim workout mediumenergy weak 01,VHFF1TVR0hM,868,"Robot nods, raises arms, and cheers.",1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
862,2,anim workout mediumenergy trans 01,VvCD8DEtpIg,869,"Annoyed robot raises arms and says ""No!"".",0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1
863,2,anim workout mediumenergy strong 01,EuqZGqm-QiU,870,"Robot wakes up, and cheers.",1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
864,2,anim workout mediumenergy getready 01,07rmab3ic70,871,Robot tries to be scary.,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0
865,2,anim workout mediumenergy getout 01,fPsikqElQ-U,872,Robot gets woken up.,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0
866,2,anim workout mediumenergy getin 01,kjgMl_OutbE,873,Robot wakes up.,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
867,2,anim workout lowenergy weak 01,FHwGY7x1MVk,874,Robot cries uncontrollably.,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0
868,2,anim workout lowenergy trans 01,Y1G9ImGueLg,875,Robot is frustrated.,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
869,2,anim workout lowenergy strong 01,hzaEyTJmP9A,876,Robot is very frustrated.,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
870,2,anim workout lowenergy getready 01,5dPjGelYgEE,877,Robot moved its arms up and down,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
871,2,anim workout lowenergy getout 02,g_XGRVO4k_0,878,"Robot moved its arms up and down slowly, then moved forwards & backwards",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
872,2,anim workout lowenergy getout 01,Mvy-MU80z48,879,Robot moves around and shimmys back and forth,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
873,2,anim workout lowenergy getin 01,u1jQMkMUhv4,880,Robot remains stationary but moves its head up and down,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,2,anim workout highenergy weak 01,nVX4kSsLLZw,881,Robot remains stationary but moves its arms up and down quickly,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
875,2,anim workout highenergy trans 01,G_mdYBDcbw8,882,"Robot moves its arms high up in the air, and makes a joyous noice",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
876,2,anim workout highenergy strong 01,fmMKdWrWBAs,883,Robot quickly moves its arms and head up and down,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,2,anim workout highenergy getready 01,B_I9y_tb0jY,884,"Robot moves arms up and down, then nods its head almost as if it's agreeing with something",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
878,2,anim workout highenergy getout 01,EMldRTvTsiU,885,"Robot moves its arms up, then slams them down, then spins around",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
879,2,anim workout highenergy getin 01,87Ie92huF54,886,Robot taps its arm on the floor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
880,2,anim vc refuse repair 01,1u4cLroHVXw,887,"The robot seems sad and disappointed, like he is looking down in sorrow.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
881,2,anim vc refuse nosparks 01,yQXrMlySkxs,888,"This robot seems hopeful and curious, like he is hoping to find something.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
882,2,anim vc refuse energy 01,PbRvcW-1GM8,889,A sad robot is looking up in anticipation of something but is disappointed.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
883,2,anim vc reaction yesfaceheardyou 01 head angle 40,SQShA7aNeS8,890,"This robot is looking at someone he likes, he seems happy and excited.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
884,2,anim vc reaction yesfaceheardyou 01 head angle 20,6GPVAXmfA-E,891,"This robot is angry, he seems annoyed and like he is being aggressive in response to something.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
885,2,anim vc reaction yesfaceheardyou 01 head angle  20,woYBAunNu0A,892,"This robot is sad, he is looking at the floor and expressing sorrow.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
886,2,anim vc reaction whatwasthat 01,PIY-i1DRDzc,893,This robot is sad and depressed. He is also looking at the floor and shrugging.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
887,2,anim vc reaction nofaceheardyou getout 01,1FH6iuvxKMU,894,This robot seems to be bored. He is not really doing much just kind of existing.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
888,2,anim vc reaction nofaceheardyou 01,_6y58IXShfg,895,THis robot seems angry. He is looking around angrily and trying to figure something out.,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
889,2,anim vc reaction alreadyhere 01 head angle 40,X3yry-yKzf4,896,This robot seems interested in what is happening and inquisitive. He is looking up and asking questions.,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
890,2,anim vc reaction alreadyhere 01 head angle 20,F8Ajl2JSzc8,897,The robot is dancing.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
891,2,anim vc reaction alreadyhere 01 head angle  20,vbD5jNbEF7s,898,The robot is begging.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
892,2,anim_reacttppl_surprise.avi,eirFF-RIsVA,902,The robot is crying,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
893,2,anim_reacttoface_unidentified_03_head_angle_20.avi,N4UahjqYp6g,903,The robot is smiling.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
894,2,anim_reacttoface_unidentified_02_head_angle_40.avi,8ihE-CPOGMI,904,The robot is singing.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
895,2,anim_reacttocliff_wheely_03.avi,HnG66iuirrY,907,The robot is hiding.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,2,anim_reacttocliff_wheely_01.avi,yl3eVxQooW8,908,The robot is partying.,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
897,2,anim_reacttocliff_turtlerollfail_02.avi,WH5xnY3JRHU,909,The robot is sulking.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
898,2,anim_reacttocliff_turtleroll_06.avi,NgFJXLRxUo0,910,The robot is making a joke.,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
899,2,anim_reacttocliff_turtleroll_04.avi,QVGIdc7QKoE,911,The robot is celebrating.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
900,2,anim_reacttocliff_turtleroll_02.avi,gxt8pV-CA40,912,"The robot seems to be interested and carefree, looking to connect with someone.",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
901,2,anim_reacttocliff_stuckrightside_03.avi,5JoBA6Y7z8o,913,The robot seems bothered or upset by something.,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
902,2,anim_reacttocliff_stuckrightside_01.avi,x5a8PWkdH54,914,The robot looks like it is wondering what is going on and seems upset.,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
903,2,anim_reacttocliff_stuckleftside_02.avi,goSQWSbhyzI,915,The robot looks like it is trying to attract attention from someone.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
904,2,anim_reacttocliff_pickup_06.avi,Pd91_elbb6g,916,The robot seems confused or unsure by something.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
905,2,anim_reacttocliff_pickup_04.avi,FRb-1BR5aR4,917,"The robot aapears to have went to sleep, or is bored.",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
906,2,anim_reacttocliff_pickup_02.avi,LRpAtjTsMv4,918,The robot looks to be agreeing with something or wanting to communicate.,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
907,2,anim_reacttocliff_huh_01.avi,8HEhTOTLUeY,919,The robot seems curious and inquisitive and a bit unsure.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
908,2,anim_reacttocliff_faceplantroll_armup_01.avi,Y2iHmSEna60,920,The robot seems to be displaying acknowledgement or that he understands what is being said.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
909,2,anim_reacttocliff_faceplantroll_01.avi,Ck3waqbVfio,921,The robot appears to be grumbling or upset about something that happened.,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
910,2,anim_reacttocliff_edge_01.avi,XldGUuOEoWk,922,The robot looks down and blinks,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
911,2,anim_reacttoblock_success_01.avi,PZkKMqylwWI,923,The robots eyes light up,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
912,2,anim_reacttoblock_success_01_head_angle_20.avi,rFxJZfW0QCQ,924,The robot blinks and looks down,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
913,2,anim_reacttoblock_success_01_0.avi,86i4qyQkQRw,925,The robot blinks and looks happy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
914,2,anim_reacttoblock_reacttotopple_01.avi,ECCmPXSKytE,926,The robot appears to stomp around,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
915,2,anim_reacttoblock_react_short_02_head_angle_20.avi,thxPc-2vxio,927,Interested and confused.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
916,2,anim_reacttoblock_react_short_01_head_angle_40.avi,X6lBAOHOXws,928,"It quickly moves its head up, like it's looking at something.",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
917,2,anim_reacttoblock_react_short_01_head_angle_-20.avi,U_3jRbfhg-8,929,"A robot with its eyes closed seems startled and opens in eyes, while at the same time quickly lifts and lowers its hand by a small amount.",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
918,2,anim_reacttoblock_react_01_head_angle_40.avi,8bV-7tM3inU,930,"The robot raises its arms up and down, backs up, and then looks up and blinks.",1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
919,2,anim_reacttoblock_react_01_head_angle_-20.avi,CmxB_6VKxoo,931,"The robot looks to the side, backs up while moving its arm up and down, and then adjust its eyes from large to back to normal.",0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
920,2,anim_reacttoblock_putdown2nd_01.avi,Ld5ps2oRH7s,932,Robot is excited.,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
921,2,anim_reacttoblock_lifteffortroll_01.avi,axPt3w8S540,933,It blinks with a faint sound.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,2,anim_reacttoblock_lifteffortplacehigh_01.avi,Bhrbl4XI3QU,934,It blinks and makes a sound.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,2,anim_reacttoblock_happydetermined_02.avi,R1fC18CaTuw,935,It's eyes are moving and it makes a noise and goes forward slightly.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
924,2,anim_reacttoblock_frustrated_int2_01.avi,dqldtB5EfR4,936,The robot's eyes flicker and it makes a mechanical sound.,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
925,2,anim_reacttoblock_frustrated_01.avi,2aETIp83gu4,937,short up and down movement and short sound.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
926,2,anim_reacttoblock_audioblockcrash.avi,TLEhsIIRups,938,The robot express it's desire.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
927,2,anim_reacttoblock_ask_01_head_angle_20.avi,dHPngWyWYHM,939,Looks like something interesting the robot wants to have/play with is being dangled in front of him. He slams his arms on the ground like a child demanding it!,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
928,2,anim_reacttoblock_ask_01_0.avi,gYl8wuh-RZg,940,he pounded on the floor with his lifter.,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
929,2,anim_react2block_02.avi,j-7w_ApSV-c,941,Look up and short sound at beginning of motion.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,1,anim_play_requestplay_level2_01.avi,nMbYAONAots,21,"The robot comes closer to the camera, showing a desire to know what is going on. Then it slams down its arms, like it wants to know.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
931,1,anim_play_idle_02.avi,DDU9jeo3Y8c,22,The robot stays pretty still and then seems to blink and fidget.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
932,1,anim_reacttoface_unidentified_03_head_angle_40.avi,D0MyBZXzlFg,23,The robot stares right at the camera and then blinks.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,1,anim_reacttoface_unidentified_03_head_angle_-20.avi,Z2uHBYREfkA,24,The robot hangs its head low and looks as though it is crying.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
934,1,anim_reacttocliff_wheely_02.avi,0Zc1B5s1_6Q,25,The robot turns around to get away and then slams its arms down.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,1,anim_reacttocliff_turtlerollfail_03.avi,WUAXLO7FZW0,26,"The robot slams down its arms multiple times, squints its eyes,  and then seems to be making a yelling sound.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
936,1,anim_reacttocliff_turtlerollfail_01.avi,E5xh2nBIcn8,27,The robot slams down its arms multiple times and seems to be yelling.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
937,1,anim_reacttocliff_turtleroll_05.avi,-i_o_BBMOAY,28,The robot seems to be hiding and then is very jumpy and slams down its arms.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
938,1,anim_reacttocliff_turtleroll_03.avi,vPAddajZ_Xc,29,The robot has wide eyes and then jumps back.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
939,1,anim_reacttocliff_turtleroll_01.avi,dHXdJoDUDGs,30,The robot looks at the camera and then jumps back.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
940,1,anim_reacttocliff_stuckrightside_02.avi,tCiz0acrjR8,31,THE ROBOT IS CONFUSED AND AFRAID,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
941,1,anim_reacttocliff_stuckleftside_03.avi,EhKA_jkc41o,32,THE ROBOT IS DISGUISED AND MOVING BAKCWARDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
942,1,anim_reacttocliff_stuckleftside_01.avi,kPkh13DUWws,33,THE ROBOT IS EXPRESSING ANGER,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
943,1,anim_reacttocliff_pickup_05.avi,cJ4BbiTnTnk,34,THE ROBOT SHOWS INTEREST UPON THE ORDER GIVEN,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
944,1,anim_reacttocliff_pickup_03.avi,Eff6KSGC3LI,35,THE ROBOT IS JOYFULLY HEARING THE ORDER,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
945,1,anim_reacttocliff_pickup_01.avi,nGGheI60fPM,36,THE ROBOT IS UNDERSTANDING THE ORDER GIVEN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
946,1,anim_reacttocliff_faceplantroll_armup_02.avi,P-V0dLJ_x_c,37,THE ROBOT GOT BORED,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
947,1,anim_reacttocliff_faceplantroll_02.avi,WaiXS00fUZ4,38,THE ROBOT JOYFULLY ACCEPTING THE ORDER GIVEN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
948,1,anim_reacttocliff_edgeliftup_01.avi,4ZVNzp91eKU,39,THE ROBOT IS FRUSTRATED AND MOVING BACKWARDS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
949,1,anim_reacttoblock_triestoreach_01.avi,0osCZJKEA1A,40,THE ROBOT IS CONFUSED AND VERY ANGER,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
950,1,anim_reacttoblock_success_01_head_angle_40.avi,CThKF71At9w,41,moves backward then shakes head,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
951,1,anim_reacttoblock_success_01_head_angle_-20.avi,ty5rs_bEaHE,42,moves back then forward then nods head,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
952,1,anim_reacttoblock_stuckonblock_01.avi,lmuVLmto_Ew,43,moves backward raises arm and moves to side slightly,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
953,1,anim_reacttoblock_react_short_02_head_angle_40.avi,QwLrSQHRScE,44,moves eyes raises head slightly,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,1,anim_reacttoblock_react_short_02_head_angle_-20.avi,lFjCyCifrzY,45,moves eyes then looks downward.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
955,1,anim_reacttoblock_react_short_01_head_angle_20.avi,mOmxiGR326U,46,raises arm then quickly lowers arm back down,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
956,1,anim_reacttoblock_react_01.avi,I_DQfrAoH6U,47,moves eyeys then moves backward while raising arm slightly,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
957,1,anim_reacttoblock_react_01_head_angle_20.avi,1SGipbQPnpc,48,moves backward suddenly eyes get bigger,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
958,1,anim_reacttoblock_react_01_0.avi,7mKmQieLUxQ,49,moves eyes then moves backward while eyes get bigger.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
959,1,anim_reacttoblock_placeblock_01.avi,Tvb2NwCTCjQ,50,turns to left then moves backward then forward.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,1,anim_reacttoblock_lifteffortplacelow_01.avi,nDKTvYj5J1E,51,THE ROBOT SEES UP AND DOWN.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,1,anim_reacttoblock_lifteffortpickup_01.avi,Kimrr1vaRNk,52,THE ROBOT BLINKS EYES.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
962,1,anim_reacttoblock_happydetermined_01.avi,6hNff_TFo_g,53,THE ROBOT LOOKS DOWN.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
963,1,anim_reacttoblock_frustrated_int1_01.avi,OHZYeOCiVCI,54,THE ROBOT CONFUSED.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
964,1,anim_reacttoblock_focusedeyes_01.avi,kyWHFtkPzQc,55,THE ROBOT LOOKS LIKE SORROW.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
965,1,anim_reacttoblock_ask_01_head_angle_40.avi,QHB5FCQUqBs,56,THE ROBOT ENJOYING..,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
966,1,anim_reacttoblock_ask_01_head_angle_-20.avi,cLmO_YBTw44,57,THE ROBOT MOVES FORWARDS.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,1,anim_reacttoblock_admirecubetower_01.avi,jdEZeyFv9Pk,58,THE ROBOT MOVES.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,1,anim_qa_firmwaremessaging_01.avi,car2W3tFdUc,59,THE ROBOT ROTATE TO LEFT.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
969,1,anim_pyramid_thankyou_01_head_angle_20.avi,X2aUb5wCMNc,60,THE ROBOT LOOKING.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
970,1,anim_pyramid_success_01.avi,Qu1TKbZNH40,61,Say hello to machines that read your emotions to make you happy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
971,1,anim_pyramid_reacttocube_happy_mid_01.avi,p1KHzvMgJBA,62,Can robots be programmed to feel emotions?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
972,1,anim_pyramid_reacttocube_happy_high_02.avi,zm-PKUis4Gw,63,Eye blinking behavior improving human-robot collaboration,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
973,1,anim_pyramid_reacttocube_frustrated_mid_01.avi,kgTjAgBYuho,64,Could a machine or an AI ever feel human-like emotions,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
974,1,anim_pyramid_reacttocube_frustrated_high_01.avi,PSEWzsZ4qik,65,"Nodding Or Shaking Your Head May Even Influence Your Own Thoughts, Study Finds",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
